-2437260.5562 -3774915.7568 4403290.7524	-79800 107.361164
-2436224.7569 -3775584.3155 4403290.7524	-79800 108.609550
-2435188.8401 -3776252.5475 4403290.7524	-79800 109.857936
-2434152.7399 -3776920.4954 4403290.7524	-79800 111.106321
-2433116.4566 -3777588.1589 4403290.7524	-79800 112.354707
-2432079.9902 -3778255.5381 4403290.7524	-79800 113.603092
-2431043.3406 -3778922.6329 4403290.7524	-79800 114.851478
-2430006.5081 -3779589.4433 4403290.7524	-79800 116.099864
-2428969.4928 -3780255.9692 4403290.7524	-79800 117.348249
-2427932.2945 -3780922.2106 4403290.7524	-79800 118.596635
-2426894.9136 -3781588.1674 4403290.7524	-79800 119.845021
-2425857.3500 -3782253.8396 4403290.7524	-79800 121.093406
-2424819.6037 -3782919.2271 4403290.7524	-79800 122.341792
-2423781.6750 -3783584.3299 4403290.7524	-79800 123.590177
-2422743.5639 -3784249.1479 4403290.7524	-79800 124.838563
-2421705.2704 -3784913.6811 4403290.7524	-79800 126.086949
-2420666.7946 -3785577.9294 4403290.7524	-79800 127.335334
-2419628.0705 -3786241.9349 4403290.7524	-79800 128.583720
-2418589.2304 -3786905.6133 4403290.7524	-79800 129.832106
-2417550.2083 -3787569.0066 4403290.7524	-79800 131.080491
-2416511.0042 -3788232.1149 4403290.7524	-79800 132.328877
-2415471.6182 -3788894.9380 4403290.7524	-79800 133.577263
-2414432.0504 -3789557.4760 4403290.7524	-79800 134.825648
-2413392.3009 -3790219.7287 4403290.7524	-79800 136.074034
-2412352.3697 -3790881.6961 4403290.7524	-79800 137.322419
-2411312.2570 -3791543.3782 4403290.7524	-79800 138.570805
-2410271.9627 -3792204.7750 4403290.7524	-79800 139.819191
-2409231.4871 -3792865.8863 4403290.7524	-79800 141.067576
-2408190.8301 -3793526.7121 4403290.7524	-79800 142.315962
-2407149.9919 -3794187.2524 4403290.7524	-79800 143.564348
-2406108.9724 -3794847.5071 4403290.7524	-79800 144.812733
-2405067.7719 -3795507.4762 4403290.7524	-79800 146.061119
-2404026.3904 -3796167.1596 4403290.7524	-79800 147.309504
-2402984.7616 -3796826.5993 4403290.7524	-79800 148.557890
-2401943.0183 -3797485.7112 4403290.7524	-79800 149.806276
-2400901.0941 -3798144.5373 4403290.7524	-79800 151.054661
-2399858.9893 -3798803.0775 4403290.7524	-79800 152.303047
-2398816.7038 -3799461.3317 4403290.7524	-79800 153.551433
-2397774.2377 -3800119.3000 4403290.7524	-79800 154.799818
-2396731.5912 -3800776.9823 4403290.7524	-79800 156.048204
-2395688.7643 -3801434.3785 4403290.7524	-79800 157.296590
-2394645.7571 -3802091.4886 4403290.7524	-79800 158.544975
-2393602.5696 -3802748.3125 4403290.7524	-79800 159.793361
-2392559.2020 -3803404.8502 4403290.7524	-79800 161.041746
-2391515.6543 -3804061.1016 4403290.7524	-79800 162.290132
-2390471.9266 -3804717.0667 4403290.7524	-79800 163.538518
-2389428.0190 -3805372.7454 4403290.7524	-79800 164.786903
-2388383.9315 -3806028.1378 4403290.7524	-79800 166.035289
-2387339.5978 -3806683.2853 4403290.7524	-79800 167.283675
-2386295.1509 -3807338.1046 4403290.7524	-79800 168.532060
-2385250.5243 -3807992.6373 4403290.7524	-79800 169.780446
-2384205.7183 -3808646.8834 4403290.7524	-79800 171.028831
-2383160.7327 -3809300.8429 4403290.7524	-79800 172.277217
-2382115.5678 -3809954.5156 4403290.7524	-79800 173.525603
-2381070.2236 -3810607.9016 4403290.7524	-79800 174.773988
-2380024.7002 -3811261.0008 4403290.7524	-79800 176.022374
-2378978.9977 -3811913.8131 4403290.7524	-79800 177.270760
-2377933.1161 -3812566.3385 4403290.7524	-79800 178.519145
-2376887.0555 -3813218.5769 4403290.7524	-79800 179.767531
-2375840.8160 -3813870.5283 4403290.7524	-79800 181.015917
-2374794.3977 -3814522.1927 4403290.7524	-79800 182.264302
-2373747.8006 -3815173.5699 4403290.7524	-79800 183.512688
-2372701.0249 -3815824.6600 4403290.7524	-79800 184.761073
-2371654.0706 -3816475.4629 4403290.7524	-79800 186.009459
-2370606.8711 -3817126.0199 4403290.7524	-79800 187.257845
-2369559.5599 -3817776.2483 4403290.7524	-79800 188.506230
-2368512.0703 -3818426.1892 4403290.7524	-79800 189.754616
-2367464.4024 -3819075.8428 4403290.7524	-79800 191.003002
-2366416.5563 -3819725.2089 4403290.7524	-79800 192.251387
-2365368.5322 -3820374.2875 4403290.7524	-79800 193.499773
-2364320.3299 -3821023.0786 4403290.7524	-79800 194.748158
-2363271.9498 -3821671.5821 4403290.7524	-79800 195.996544
-2362223.3917 -3822319.7979 4403290.7524	-79800 197.244930
-2361174.6559 -3822967.7260 4403290.7524	-79800 198.493315
-2360125.7423 -3823615.3664 4403290.7524	-79800 199.741701
-2359076.6511 -3824262.7190 4403290.7524	-79800 200.990087
-2358027.3824 -3824909.7837 4403290.7524	-79800 202.238472
-2356977.9361 -3825556.5606 4403290.7524	-79800 203.486858
-2355928.3125 -3826203.0495 4403290.7524	-79800 204.735244
-2354878.5115 -3826849.2505 4403290.7524	-79800 205.983629
-2353828.4665 -3827495.2044 4403290.7524	-79800 207.232015
-2352778.3111 -3828140.8292 4403290.7524	-79800 208.480400
-2351727.9786 -3828786.1659 4403290.7524	-79800 209.728786
-2350677.4691 -3829431.2144 4403290.7524	-79800 210.977172
-2349626.7827 -3830075.9747 4403290.7524	-79800 212.225557
-2348575.9194 -3830720.4466 4403290.7524	-79800 213.473943
-2347524.8794 -3831364.6303 4403290.7524	-79800 214.722329
-2346473.6627 -3832008.5256 4403290.7524	-79800 215.970714
-2345422.2693 -3832652.1324 4403290.7524	-79800 217.219100
-2344370.6995 -3833295.4508 4403290.7524	-79800 218.467485
-2343318.9532 -3833938.4807 4403290.7524	-79800 219.715871
-2342267.0305 -3834581.2219 4403290.7524	-79800 220.964257
-2341214.9315 -3835223.6746 4403290.7524	-79800 222.212642
-2340162.6563 -3835865.8386 4403290.7524	-79800 223.461028
-2339110.2049 -3836507.7139 4403290.7524	-79800 224.709414
-2338057.5105 -3837149.3413 4403290.7524	-79800 225.957799
-2337004.7071 -3837790.6390 4403290.7524	-79800 227.206185
-2335951.7278 -3838431.6478 4403290.7524	-79800 228.454571
-2334898.5727 -3839072.3677 4403290.7524	-79800 229.702956
-2333845.2419 -3839712.7987 4403290.7524	-79800 230.951342
-2332791.7354 -3840352.9407 4403290.7524	-79800 232.199727
-2331738.0533 -3840992.7936 4403290.7524	-79800 233.448113
-2330684.1957 -3841632.3574 4403290.7524	-79800 234.696499
-2329630.1626 -3842271.6321 4403290.7524	-79800 235.944884
-2328575.9543 -3842910.6176 4403290.7524	-79800 237.193270
-2327521.5706 -3843549.3138 4403290.7524	-79800 238.441656
-2326467.0118 -3844187.7208 4403290.7524	-79800 239.690041
-2325412.2779 -3844825.8384 4403290.7524	-79800 240.938427
-2324357.3689 -3845463.6666 4403290.7524	-79800 242.186812
-2323302.2850 -3846101.2054 4403290.7524	-79800 243.435198
-2322247.0263 -3846738.4547 4403290.7524	-79800 244.683584
-2321191.5256 -3847375.4549 4403290.7524	-79800 245.931969
-2320135.9173 -3848012.1251 4403290.7524	-79800 247.180355
-2319080.1344 -3848648.5056 4403290.7524	-79800 248.428741
-2318024.1769 -3849284.5965 4403290.7524	-79800 249.677126
-2316968.0450 -3849920.3976 4403290.7524	-79800 250.925512
-2315911.7387 -3850555.9090 4403290.7524	-79800 252.173898
-2314855.2580 -3851191.1305 4403290.7524	-79800 253.422283
-2313798.6032 -3851826.0622 4403290.7524	-79800 254.670669
-2312741.7742 -3852460.7040 4403290.7524	-79800 255.919054
-2311684.7711 -3853095.0558 4403290.7524	-79800 257.167440
-2310627.5940 -3853729.1176 4403290.7524	-79800 258.415826
-2309570.2430 -3854362.8893 4403290.7524	-79800 259.664211
-2308512.7182 -3854996.3709 4403290.7524	-79800 260.912597
-2307455.0196 -3855629.5624 4403290.7524	-79800 262.160983
-2306397.1473 -3856262.4636 4403290.7524	-79800 263.409368
-2305339.1015 -3856895.0747 4403290.7524	-79800 264.657754
-2304280.8148 -3857527.4356 4403290.7524	-79800 265.906139
-2303222.4220 -3858159.4659 4403290.7524	-79800 267.154525
-2302163.8558 -3858791.2059 4403290.7524	-79800 268.402911
-2301105.1163 -3859422.6554 4403290.7524	-79800 269.651296
-2300046.2037 -3860053.8145 4403290.7524	-79800 270.899682
-2298987.1179 -3860684.6830 4403290.7524	-79800 272.148068
-2297927.8591 -3861315.2609 4403290.7524	-79800 273.396453
-2296868.4273 -3861945.5482 4403290.7524	-79800 274.644839
-2295808.8227 -3862575.5448 4403290.7524	-79800 275.893224
-2294749.0453 -3863205.2507 4403290.7524	-79800 277.141610
-2293689.0951 -3863834.6658 4403290.7524	-79800 278.389996
-2292628.9723 -3864463.7901 4403290.7524	-79800 279.638381
-2291568.6769 -3865092.6235 4403290.7524	-79800 280.886767
-2290508.2091 -3865721.1661 4403290.7524	-79800 282.135153
-2289447.5689 -3866349.4176 4403290.7524	-79800 283.383538
-2288386.7563 -3866977.3782 4403290.7524	-79800 284.631924
-2287325.7040 -3867605.0876 4403290.7524	-79800 285.880310
-2286264.5471 -3868232.4659 4403290.7524	-79800 287.128695
-2285203.2180 -3868859.5532 4403290.7524	-79800 288.377081
-2284141.7170 -3869486.3492 4403290.7524	-79800 289.625466
-2283080.0440 -3870112.8540 4403290.7524	-79800 290.873852
-2282018.1992 -3870739.0674 4403290.7524	-79800 292.122238
-2280956.1826 -3871364.9896 4403290.7524	-79800 293.370623
-2279893.9944 -3871990.6204 4403290.7524	-79800 294.619009
-2278831.6345 -3872615.9597 4403290.7524	-79800 295.867395
-2277769.1031 -3873241.0075 4403290.7524	-79800 297.115780
-2276706.4003 -3873865.7639 4403290.7524	-79800 298.364166
-2275643.5261 -3874490.2286 4403290.7524	-79800 299.612551
-2274580.4807 -3875114.4017 4403290.7524	-79800 300.860937
-2273517.2640 -3875738.2832 4403290.7524	-79800 302.109323
-2272453.8763 -3876361.8729 4403290.7524	-79800 303.357708
-2271390.2498 -3876985.2106 4403290.7524	-79800 304.606094
-2270326.5200 -3877608.2167 4403290.7524	-79800 305.854480
-2269262.6193 -3878230.9310 4403290.7524	-79800 307.102865
-2268198.5479 -3878853.3534 4403290.7524	-79800 308.351251
-2267134.3057 -3879475.4838 4403290.7524	-79800 309.599637
-2266069.8928 -3880097.3223 4403290.7524	-79800 310.848022
-2265005.3094 -3880718.8687 4403290.7524	-79800 312.096408
-2263940.5556 -3881340.1230 4403290.7524	-79800 313.344793
-2262875.6313 -3881961.0852 4403290.7524	-79800 314.593179
-2261810.5367 -3882581.7552 4403290.7524	-79800 315.841565
-2260745.2719 -3883202.1329 4403290.7524	-79800 317.089950
-2259679.8369 -3883822.2184 4403290.7524	-79800 318.338336
-2258614.2318 -3884442.0116 4403290.7524	-79800 319.586722
-2257548.4567 -3885061.5124 4403290.7524	-79800 320.835107
-2256482.5118 -3885680.7208 4403290.7524	-79800 322.083493
-2255416.3969 -3886299.6367 4403290.7524	-79800 323.331878
-2254350.0445 -3886918.2994 4403290.7524	-79800 324.580264
-2253283.5902 -3887536.6303 4403290.7524	-79800 325.828650
-2252216.9664 -3888154.6685 4403290.7524	-79800 327.077035
-2251150.1730 -3888772.4141 4403290.7524	-79800 328.325421
-2250083.2102 -3889389.8669 4403290.7524	-79800 329.573807
-2249016.0780 -3890007.0271 4403290.7524	-79800 330.822192
-2247948.7765 -3890623.8944 4403290.7524	-79800 332.070578
-2246881.3059 -3891240.4689 4403290.7524	-79800 333.318964
-2245813.6661 -3891856.7506 4403290.7524	-79800 334.567349
-2244745.8573 -3892472.7393 4403290.7524	-79800 335.815735
-2243677.8795 -3893088.4350 4403290.7524	-79800 337.064120
-2242609.7329 -3893703.8377 4403290.7524	-79800 338.312506
-2241541.4174 -3894318.9473 4403290.7524	-79800 339.560892
-2240472.9333 -3894933.7639 4403290.7524	-79800 340.809277
-2239404.2805 -3895548.2872 4403290.7524	-79800 342.057663
-2238335.4592 -3896162.5174 4403290.7524	-79800 343.306049
-2237266.4014 -3896776.4933 4403290.7524	-79800 344.554434
-2236197.2432 -3897390.1369 4403290.7524	-79800 345.802820
-2235127.9166 -3898003.4872 4403290.7524	-79800 347.051205
-2234058.4219 -3898616.5440 4403290.7524	-79800 348.299591
-2232988.7590 -3899229.3074 4403290.7524	-79800 349.547977
-2231918.9280 -3899841.7774 4403290.7524	-79800 350.796362
-2230848.9290 -3900453.9538 4403290.7524	-79800 352.044748
-2229778.7622 -3901065.8366 4403290.7524	-79800 353.293134
-2228708.4275 -3901677.4258 4403290.7524	-79800 354.541519
-2227637.9250 -3902288.7213 4403290.7524	-79800 355.789905
-2226567.2549 -3902899.7232 4403290.7524	-79800 357.038291
-2225496.4172 -3903510.4312 4403290.7524	-79800 358.286676
-2224425.4120 -3904120.8455 4403290.7524	-79800 359.535062
-2223354.2393 -3904730.9659 4403290.7524	-79800 360.783447
-2222282.8994 -3905340.7924 4403290.7524	-79800 362.031833
-2221211.3921 -3905950.3250 4403290.7524	-79800 363.280219
-2220139.6495 -3906559.6023 4403290.7524	-79800 364.528604
-2219067.8080 -3907168.5468 4403290.7524	-79800 365.776990
-2217995.7994 -3907777.1973 4403290.7524	-79800 367.025376
-2216923.6239 -3908385.5536 4403290.7524	-79800 368.273761
-2215851.2815 -3908993.6157 4403290.7524	-79800 369.522147
-2214778.7724 -3909601.3837 4403290.7524	-79800 370.770532
-2213706.0965 -3910208.8573 4403290.7524	-79800 372.018918
-2212633.2541 -3910816.0367 4403290.7524	-79800 373.267304
-2526402.2241 -3717487.9826 4404620.5865	-77900 0.000000
-2525382.2425 -3718180.9568 4404620.5865	-77900 1.248386
-2524362.0709 -3718873.6512 4404620.5865	-77900 2.496771
-2523341.7092 -3719566.0657 4404620.5865	-77900 3.745157
-2522321.1576 -3720258.2003 4404620.5865	-77900 4.993543
-2521300.4161 -3720950.0548 4404620.5865	-77900 6.241928
-2520279.4849 -3721641.6292 4404620.5865	-77900 7.490314
-2519258.3640 -3722332.9236 4404620.5865	-77900 8.738699
-2518236.9885 -3723023.9817 4404620.5865	-77900 9.987085
-2517215.4884 -3723714.7156 4404620.5865	-77900 11.235471
-2516193.7989 -3724405.1693 4404620.5865	-77900 12.483856
-2515171.9200 -3725095.3426 4404620.5865	-77900 13.732242
-2514149.8517 -3725785.2356 4404620.5865	-77900 14.980628
-2513127.5943 -3726474.8481 4404620.5865	-77900 16.229013
-2512105.1477 -3727164.1801 4404620.5865	-77900 17.477399
-2511082.5119 -3727853.2317 4404620.5865	-77900 18.725784
-2510059.6872 -3728542.0026 4404620.5865	-77900 19.974170
-2509036.6736 -3729230.4929 4404620.5865	-77900 21.222556
-2508013.4711 -3729918.7025 4404620.5865	-77900 22.470941
-2506990.0799 -3730606.6314 4404620.5865	-77900 23.719327
-2505966.5000 -3731294.2794 4404620.5865	-77900 24.967713
-2504942.7314 -3731981.6467 4404620.5865	-77900 26.216098
-2503918.7743 -3732668.7330 4404620.5865	-77900 27.464484
-2502894.6287 -3733355.5384 4404620.5865	-77900 28.712870
-2501870.2296 -3734042.1064 4404620.5865	-77900 29.961255
-2500845.7074 -3734728.3498 4404620.5865	-77900 31.209641
-2499820.9969 -3735414.3120 4404620.5865	-77900 32.458026
-2498796.0982 -3736099.9931 4404620.5865	-77900 33.706412
-2497771.0115 -3736785.3929 4404620.5865	-77900 34.954798
-2496745.7368 -3737470.5115 4404620.5865	-77900 36.203183
-2495720.2741 -3738155.3488 4404620.5865	-77900 37.451569
-2494694.6236 -3738839.9048 4404620.5865	-77900 38.699955
-2493668.7854 -3739524.1793 4404620.5865	-77900 39.948340
-2492642.7594 -3740208.1724 4404620.5865	-77900 41.196726
-2491616.5458 -3740891.8839 4404620.5865	-77900 42.445111
-2490590.1447 -3741575.3139 4404620.5865	-77900 43.693497
-2489563.5562 -3742258.4623 4404620.5865	-77900 44.941883
-2488536.7802 -3742941.3290 4404620.5865	-77900 46.190268
-2487509.8170 -3743623.9139 4404620.5865	-77900 47.438654
-2486482.6665 -3744306.2172 4404620.5865	-77900 48.687040
-2485455.2635 -3744988.2819 4404620.5865	-77900 49.935425
-2484427.7388 -3745670.0214 4404620.5865	-77900 51.183811
-2483400.0271 -3746351.4790 4404620.5865	-77900 52.432197
-2482372.1285 -3747032.6546 4404620.5865	-77900 53.680582
-2481344.0430 -3747713.5481 4404620.5865	-77900 54.928968
-2480315.7708 -3748394.1596 4404620.5865	-77900 56.177353
-2479287.3119 -3749074.4890 4404620.5865	-77900 57.425739
-2478258.6663 -3749754.5361 4404620.5865	-77900 58.674125
-2477229.8343 -3750434.3011 4404620.5865	-77900 59.922510
-2476200.8158 -3751113.7837 4404620.5865	-77900 61.170896
-2475171.6109 -3751792.9841 4404620.5865	-77900 62.419282
-2474142.2197 -3752471.9020 4404620.5865	-77900 63.667667
-2473112.6423 -3753150.5375 4404620.5865	-77900 64.916053
-2472082.8788 -3753828.8905 4404620.5865	-77900 66.164438
-2471052.9291 -3754506.9610 4404620.5865	-77900 67.412824
-2470022.7935 -3755184.7488 4404620.5865	-77900 68.661210
-2468992.4065 -3755862.2972 4404620.5865	-77900 69.909595
-2467961.8991 -3756539.5197 4404620.5865	-77900 71.157981
-2466931.2060 -3757216.4595 4404620.5865	-77900 72.406367
-2465900.3272 -3757893.1165 4404620.5865	-77900 73.654752
-2464869.2628 -3758569.4906 4404620.5865	-77900 74.903138
-2463838.0129 -3759245.5819 4404620.5865	-77900 76.151524
-2462806.5775 -3759921.3902 4404620.5865	-77900 77.399909
-2461774.9568 -3760596.9155 4404620.5865	-77900 78.648295
-2460743.1508 -3761272.1577 4404620.5865	-77900 79.896680
-2459711.1595 -3761947.1169 4404620.5865	-77900 81.145066
-2458678.9832 -3762621.7929 4404620.5865	-77900 82.393452
-2457646.6217 -3763296.1857 4404620.5865	-77900 83.641837
-2456614.0753 -3763970.2952 4404620.5865	-77900 84.890223
-2455581.3440 -3764644.1215 4404620.5865	-77900 86.138609
-2454548.4279 -3765317.6644 4404620.5865	-77900 87.386994
-2453515.2613 -3765990.9667 4404620.5865	-77900 88.635380
-2452481.9757 -3766663.9427 4404620.5865	-77900 89.883765
-2451448.5056 -3767336.6352 4404620.5865	-77900 91.132151
-2450414.8509 -3768009.0442 4404620.5865	-77900 92.380537
-2449381.0118 -3768681.1695 4404620.5865	-77900 93.628922
-2448346.9884 -3769353.0112 4404620.5865	-77900 94.877308
-2447312.7806 -3770024.5692 4404620.5865	-77900 96.125694
-2446278.3887 -3770695.8434 4404620.5865	-77900 97.374079
-2445243.8126 -3771366.8339 4404620.5865	-77900 98.622465
-2444209.0525 -3772037.5404 4404620.5865	-77900 99.870850
-2443174.1084 -3772707.9631 4404620.5865	-77900 101.119236
-2442138.9805 -3773378.1017 4404620.5865	-77900 102.367622
-2441103.6687 -3774047.9564 4404620.5865	-77900 103.616007
-2440068.1732 -3774717.5270 4404620.5865	-77900 104.864393
-2439032.4940 -3775386.8135 4404620.5865	-77900 106.112779
-2437996.6312 -3776055.8159 4404620.5865	-77900 107.361164
-2436960.5191 -3776724.5765 4404620.5865	-77900 108.609550
-2435924.2894 -3777393.0104 4404620.5865	-77900 109.857936
-2434887.8764 -3778061.1599 4404620.5865	-77900 111.106321
-2433851.2801 -3778729.0251 4404620.5865	-77900 112.354707
-2432814.5006 -3779396.6059 4404620.5865	-77900 113.603092
-2431777.5380 -3780063.9022 4404620.5865	-77900 114.851478
-2430740.3924 -3780730.9139 4404620.5865	-77900 116.099864
-2429703.0638 -3781397.6411 4404620.5865	-77900 117.348249
-2428665.5523 -3782064.0838 4404620.5865	-77900 118.596635
-2427627.8581 -3782730.2417 4404620.5865	-77900 119.845021
-2426589.9811 -3783396.1149 4404620.5865	-77900 121.093406
-2425551.9215 -3784061.7034 4404620.5865	-77900 122.341792
-2424513.6793 -3784727.0070 4404620.5865	-77900 123.590177
-2423475.2546 -3785392.0258 4404620.5865	-77900 124.838563
-2422436.6475 -3786056.7597 4404620.5865	-77900 126.086949
-2421397.8581 -3786721.2085 4404620.5865	-77900 127.335334
-2420358.8204 -3787385.4147 4404620.5865	-77900 128.583720
-2419319.6665 -3788049.2935 4404620.5865	-77900 129.832106
-2418280.3306 -3788712.8872 4404620.5865	-77900 131.080491
-2417240.8126 -3789376.1957 4404620.5865	-77900 132.328877
-2416201.1127 -3790039.2190 4404620.5865	-77900 133.577263
-2415161.2310 -3790701.9570 4404620.5865	-77900 134.825648
-2414121.1674 -3791364.4097 4404620.5865	-77900 136.074034
-2413080.9222 -3792026.5771 4404620.5865	-77900 137.322419
-2412040.4953 -3792688.4591 4404620.5865	-77900 138.570805
-2410999.8869 -3793350.0555 4404620.5865	-77900 139.819191
-2409959.0971 -3794011.3665 4404620.5865	-77900 141.067576
-2408918.1258 -3794672.3919 4404620.5865	-77900 142.315962
-2407876.9732 -3795333.1317 4404620.5865	-77900 143.564348
-2406835.6394 -3795993.5858 4404620.5865	-77900 144.812733
-2405794.1244 -3796653.7542 4404620.5865	-77900 146.061119
-2404752.4284 -3797313.6369 4404620.5865	-77900 147.309504
-2403710.4850 -3797973.2757 4404620.5865	-77900 148.557890
-2402668.4271 -3798632.5866 4404620.5865	-77900 149.806276
-2401626.1882 -3799291.6117 4404620.5865	-77900 151.054661
-2400583.7687 -3799950.3508 4404620.5865	-77900 152.303047
-2399541.1684 -3800608.8038 4404620.5865	-77900 153.551433
-2398498.3875 -3801266.9709 4404620.5865	-77900 154.799818
-2397455.4261 -3801924.8518 4404620.5865	-77900 156.048204
-2396412.2843 -3802582.4465 4404620.5865	-77900 157.296590
-2395368.9620 -3803239.7550 4404620.5865	-77900 158.544975
-2394325.4595 -3803896.7773 4404620.5865	-77900 159.793361
-2393281.7768 -3804553.5133 4404620.5865	-77900 161.041746
-2392237.9139 -3805209.9629 4404620.5865	-77900 162.290132
-2391193.8710 -3805866.1261 4404620.5865	-77900 163.538518
-2390149.6481 -3806522.0029 4404620.5865	-77900 164.786903
-2389105.2453 -3807177.5931 4404620.5865	-77900 166.035289
-2388060.5962 -3807832.9385 4404620.5865	-77900 167.283675
-2387015.8339 -3808487.9555 4404620.5865	-77900 168.532060
-2385970.8918 -3809142.6859 4404620.5865	-77900 169.780446
-2384925.7702 -3809797.1297 4404620.5865	-77900 171.028831
-2383880.4691 -3810451.2866 4404620.5865	-77900 172.277217
-2382834.9885 -3811105.1568 4404620.5865	-77900 173.525603
-2381789.3286 -3811758.7401 4404620.5865	-77900 174.773988
-2380743.4895 -3812412.0365 4404620.5865	-77900 176.022374
-2379697.4711 -3813065.0459 4404620.5865	-77900 177.270760
-2378651.2736 -3813717.7684 4404620.5865	-77900 178.519145
-2377604.8971 -3814370.2038 4404620.5865	-77900 179.767531
-2376558.3417 -3815022.3521 4404620.5865	-77900 181.015917
-2375511.6073 -3815674.2133 4404620.5865	-77900 182.264302
-2374464.6942 -3816325.7873 4404620.5865	-77900 183.512688
-2373417.6023 -3816977.0740 4404620.5865	-77900 184.761073
-2372370.3318 -3817628.0735 4404620.5865	-77900 186.009459
-2371322.8161 -3818278.8270 4404620.5865	-77900 187.257845
-2370275.1886 -3818929.2516 4404620.5865	-77900 188.506230
-2369227.3826 -3819579.3889 4404620.5865	-77900 189.754616
-2368179.3983 -3820229.2387 4404620.5865	-77900 191.003002
-2367131.2358 -3820878.8009 4404620.5865	-77900 192.251387
-2366082.8951 -3821528.0755 4404620.5865	-77900 193.499773
-2365034.3763 -3822177.0625 4404620.5865	-77900 194.748158
-2363985.6795 -3822825.7619 4404620.5865	-77900 195.996544
-2362936.8048 -3823474.1735 4404620.5865	-77900 197.244930
-2361887.7522 -3824122.2973 4404620.5865	-77900 198.493315
-2360838.5219 -3824770.1332 4404620.5865	-77900 199.741701
-2359789.1139 -3825417.6813 4404620.5865	-77900 200.990087
-2358739.5282 -3826064.9415 4404620.5865	-77900 202.238472
-2357689.7650 -3826711.9137 4404620.5865	-77900 203.486858
-2356639.8244 -3827358.5979 4404620.5865	-77900 204.735244
-2355589.7064 -3828004.9940 4404620.5865	-77900 205.983629
-2354539.3442 -3828651.1430 4404620.5865	-77900 207.232015
-2353488.8717 -3829296.9628 4404620.5865	-77900 208.480400
-2352438.2220 -3829942.4944 4404620.5865	-77900 209.728786
-2351387.3952 -3830587.7377 4404620.5865	-77900 210.977172
-2350336.3915 -3831232.6927 4404620.5865	-77900 212.225557
-2349285.2109 -3831877.3593 4404620.5865	-77900 213.473943
-2348233.8534 -3832521.7375 4404620.5865	-77900 214.722329
-2347182.3192 -3833165.8272 4404620.5865	-77900 215.970714
-2346130.6083 -3833809.6284 4404620.5865	-77900 217.219100
-2345078.7209 -3834453.1411 4404620.5865	-77900 218.467485
-2344026.6569 -3835096.3652 4404620.5865	-77900 219.715871
-2342974.4165 -3835739.3006 4404620.5865	-77900 220.964257
-2341921.9998 -3836381.9473 4404620.5865	-77900 222.212642
-2340869.4068 -3837024.3052 4404620.5865	-77900 223.461028
-2339816.6376 -3837666.3744 4404620.5865	-77900 224.709414
-2338763.6253 -3838308.1955 4404620.5865	-77900 225.957799
-2337710.5040 -3838949.6869 4404620.5865	-77900 227.206185
-2336657.2066 -3839590.8893 4404620.5865	-77900 228.454571
-2335603.7335 -3840231.8027 4404620.5865	-77900 229.702956
-2334550.0845 -3840872.4271 4404620.5865	-77900 230.951342
-2333496.2598 -3841512.7624 4404620.5865	-77900 232.199727
-2332442.2595 -3842152.8086 4404620.5865	-77900 233.448113
-2331388.0836 -3842792.5656 4404620.5865	-77900 234.696499
-2330333.7323 -3843432.0333 4404620.5865	-77900 235.944884
-2329279.2055 -3844071.2118 4404620.5865	-77900 237.193270
-2328224.5035 -3844710.1009 4404620.5865	-77900 238.441656
-2327169.6261 -3845348.7007 4404620.5865	-77900 239.690041
-2326114.5737 -3845987.0110 4404620.5865	-77900 240.938427
-2325059.3461 -3846625.0318 4404620.5865	-77900 242.186812
-2324003.9436 -3847262.7632 4404620.5865	-77900 243.435198
-2322948.3661 -3847900.2049 4404620.5865	-77900 244.683584
-2321892.5467 -3848537.3976 4404620.5865	-77900 245.931969
-2320836.6196 -3849174.2600 4404620.5865	-77900 247.180355
-2319780.5178 -3849810.8327 4404620.5865	-77900 248.428741
-2318724.2414 -3850447.1157 4404620.5865	-77900 249.677126
-2317667.7906 -3851083.1088 4404620.5865	-77900 250.925512
-2316611.1652 -3851718.8121 4404620.5865	-77900 252.173898
-2315554.3655 -3852354.2255 4404620.5865	-77900 253.422283
-2314497.3915 -3852989.3490 4404620.5865	-77900 254.670669
-2313440.2434 -3853624.1824 4404620.5865	-77900 255.919054
-2312382.9210 -3854258.7258 4404620.5865	-77900 257.167440
-2311325.4247 -3854892.9790 4404620.5865	-77900 258.415826
-2310267.7544 -3855526.9422 4404620.5865	-77900 259.664211
-2309209.9101 -3856160.6151 4404620.5865	-77900 260.912597
-2308151.8921 -3856793.9978 4404620.5865	-77900 262.160983
-2307093.7004 -3857427.0902 4404620.5865	-77900 263.409368
-2306035.3350 -3858059.8923 4404620.5865	-77900 264.657754
-2304976.7287 -3858692.4442 4404620.5865	-77900 265.906139
-2303918.0162 -3859324.6654 4404620.5865	-77900 267.154525
-2302859.1303 -3859956.5962 4404620.5865	-77900 268.402911
-2301800.0711 -3860588.2364 4404620.5865	-77900 269.651296
-2300740.8387 -3861219.5861 4404620.5865	-77900 270.899682
-2299681.4331 -3861850.6451 4404620.5865	-77900 272.148068
-2298621.8544 -3862481.4135 4404620.5865	-77900 273.396453
-2297562.1026 -3863111.8911 4404620.5865	-77900 274.644839
-2296502.1780 -3863742.0780 4404620.5865	-77900 275.893224
-2295442.0805 -3864371.9740 4404620.5865	-77900 277.141610
